siret_txt,siret,société,nom_historique,naf732,secteur,activité_naf_détaillée_(insee),enseigne,année_de_création_de_létablissement,commune,code_commune_insee,epci,effectifs_2024,date_de_mise_à_jour_des_effectifs,segmentation,sport-montagne,sportdomaine,cleantech,sante,santedomaine,energie,energiedomaine,numerique,num_domaine,chimie,chimiedomaine
81029568300025,81029568-00025,ALGOO,algoo,5829C,Services aux entreprises,"Informatique : ESN, logiciels, Data",,,MOIRANS,38239.0,CA du Pays Voironnais,5.0,2024-12-31 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
80119242800010,80119242-00010,ALLIANCE MATERIAUX,,4673A,Services aux entreprises,Commerce de gros,,,VOREPPE,38565.0,CA du Pays Voironnais,10.0,2020-06-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
45312120400029,45312120-00029,ALP GRUE,ALP GRUE,7732Z,Services aux entreprises,Autres services aux entreprises,,2005,DOMENE,38150.0,Grenoble-Alpes-Métropole,10.0,2024-01-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
35040857100015,35040857-00015,ANZALONE CASSAGNANDE,ANZALONE CASSAGNANDE,6920Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,1990,SEYSSINET PARISET,38485.0,Grenoble-Alpes-Métropole,10.0,,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
38835327800061,38835327-00061,APPRIN NEGOCE,,4673A,Services aux entreprises,Commerce de gros,,,CHAPAREILLAN,38075.0,CC Le Grésivaudan,10.0,2024-01-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
31902494900038,31902494-00038,ARSEPPO,ARSEPPO    ex MGA  VILLARD,2562B,Industrie,"Métallurgie, travail des métaux, usinage",,1972,SAINT ETIENNE DE SAINT GEOIRS,38384.0,CC Bièvre Isère,10.0,2020-06-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
34022389000013,34022389-00013,ATELIER ART IMPRIMERIE SERIGRAPHIE,AAIS,1812Z,Industrie,Imprimerie,AAIS,1987,SASSENAGE,38474.0,Grenoble-Alpes-Métropole,10.0,,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
42053148500019,42053148-00019,ATELIER B ARCHITECTE,PIERRE BERNE ARCHITECTES ASSOC,7111Z,Services aux entreprises,"Ingénierie, architecture, analyses techniques",,1997,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,10.0,,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
34108100800011,34108100-00011,ATELIERS DU FONTANIL,ATELIERS DU FONTANIL,2511Z,Industrie,"Métallurgie, travail des métaux, usinage",,1988,FONTANIL CORNILLON,38170.0,Grenoble-Alpes-Métropole,10.0,2024-01-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
41046042200026,41046042-00026,ATIM SARL,ATIM RADIOCOMMUNICATIONS,2630Z,Industrie,"Matériel informatique, produits électroniques",,2004,VILLARD DE LANS,38548.0,CC du Massif du Vercors,10.0,2024-01-01 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Electronique,0.0,
44871727200026,44871727-00026,AUDITEA,AUDITEA ex AUDITEX ex CABINET ALAIN ETIEVENT ex 399264,6920Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,1982,VOIRON,38563.0,CA du Pays Voironnais,10.0,2020-06-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
65202396102836,65202396-02836,AVIS LOCATION DE VOITURES,AVIS ex 049475G ex Galtier J.JaurÞs,7711A,Services aux entreprises,Autres services aux entreprises,,1996,FONTAINE,38169.0,Grenoble-Alpes-Métropole,10.0,,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
49912102800033,49912102-00033,AXEL IT,AXEL IT,6209Z,Services aux entreprises,"Informatique : ESN, logiciels, Data",,2010,EYBENS,38158.0,Grenoble-Alpes-Métropole,10.0,2024-01-01 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
38214272700025,38214272-00025,BARDOT NEXT,BISCHOFF PELLOUX 025564R,2573A,Industrie,"Métallurgie, travail des métaux, usinage",,1969,FONTAINE,38169.0,Grenoble-Alpes-Métropole,10.0,2024-01-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
53866910200021,53866910-00021,BATTA GROUPE,,7010Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,VOREPPE,38565.0,CA du Pays Voironnais,10.0,2020-06-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
31190349600090,31190349-00090,BBM ET ASSOCIES,,6920Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,SEYSSINET PARISET,38485.0,Grenoble-Alpes-Métropole,10.0,2020-06-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
79466219700019,79466219-00019,BEAULIEU MEDICAL 38,BEAULIEU MEDICAL 38 ex IPSANTE DOMICILE,7729Z,Services aux entreprises,Autres services aux entreprises,,2010,LA TRONCHE,38516.0,Grenoble-Alpes-Métropole,10.0,2020-06-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
39415238300045,39415238-00045,BIO COMPOSANTS MEDICAUX,,3250A,Industrie,"Matériel médical, instruments scientifiques et appareils de mesure",BCM,,SAINT BLAISE DU BUIS,38368.0,CA du Pays Voironnais,10.0,2024-01-01 00:00:00,1.0,0.0,,0.0,1.0,,0.0,,0.0,,0.0,
83979759400018,83979759-00018,BK TRANSPORT, ,4941B,Services aux entreprises,Transport de marchandises,,,VOREPPE,38565.0,CA du Pays Voironnais,10.0,2020-06-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
44141061000022,44141061-00022,BLUES BRODEURS,BLUES BRODEURS,1399Z,Industrie,Textile,,2006,SASSENAGE,38474.0,Grenoble-Alpes-Métropole,10.0,2020-06-01 00:00:00,1.0,1.0,Sport,0.0,0.0,,0.0,,0.0,,0.0,
31878484000015,31878484-00015,BOURJAL PERE ET FILS,BOURJAL PERE ET FILS,4623Z,Services aux entreprises,Commerce de gros,,1975,SAINT SULPICE DES RIVOIRES,38460.0,CA du Pays Voironnais,10.0,,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
79361991700222,79361991-00222,BPI GROUP,,7022Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,10.0,2020-06-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
44848967400037,44848967-00037,CA SYNERGIE DEVELOPPEMENT,CA SYNERGIE DEVELOPPEMENT,4651Z,Services aux entreprises,Commerce de gros,,2013,VEUREY VOROIZE,38540.0,Grenoble-Alpes-Métropole,10.0,2020-06-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
82388174300020,82388174-00020,CABINET FALZONE-MEYER,,6920Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,MEYLAN,38229.0,Grenoble-Alpes-Métropole,10.0,2023-01-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
'05950123900061,0595012-00061,CABINET FINOT,CABINET FINOT,6920Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",CABINET FINOT ALPES AUDIT,1969,SEYSSINET PARISET,38485.0,Grenoble-Alpes-Métropole,10.0,2022-05-20 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
50103081100068,50103081-00068,CAPTIVEA,CAPTIVEA,6202A,Services aux entreprises,"Informatique : ESN, logiciels, Data",,2012,MOIRANS,38239.0,CA du Pays Voironnais,10.0,2022-05-12 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
84096241900015,84096241-00015,CARE EXPERIENCE,,7490B,Services aux entreprises,"Ingénierie, architecture, analyses techniques",,,EYBENS,38158.0,Grenoble-Alpes-Métropole,10.0,2020-06-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
38820363000024,38820363-00024,CARRIERE RECYCLAGE AMENAGEMENT,CARRIERE RECYCLAGE AMENAGEMENT,4941C,Services aux entreprises,Transport de marchandises,CRA,2000,VILLARD BONNOT,38547.0,CC Le Grésivaudan,10.0,2024-01-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
39770958500012,39770958-00012,CEBEA,SIGAYRET,7112B,Services aux entreprises,"Ingénierie, architecture, analyses techniques",,1969,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,10.0,,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
30327450000030,30327450-00030,CECIM DAUPHINE,CECIM DAUPHINE,1623Z,Industrie,Bois Papier Carton,,1977,VIRIVILLE,38561.0,CC Bièvre Isère,10.0,2020-06-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
32937986100043,32937986-00043,CEDIGRAPHE,CEDIGRAPHE,5811Z,Services aux entreprises,"Edition de livres, journaux",,1995,BRESSON,38057.0,Grenoble-Alpes-Métropole,10.0,2024-01-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
42367614700063,42367614-00063,CEMAP-GEOMETRES EXPERTS,,7112A,Services aux entreprises,"Ingénierie, architecture, analyses techniques",,,SEYSSINET PARISET,38485.0,Grenoble-Alpes-Métropole,10.0,2024-01-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
52864889203226,52864889-03226,CHAUSSON MATERIAUX,,4673A,Services aux entreprises,Commerce de gros,,,VOIRON,38563.0,CA du Pays Voironnais,10.0,2024-01-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
52864889203234,52864889-03234,CHAUSSON MATERIAUX,CHAUSSON MATERIAUX,4673A,Services aux entreprises,Commerce de gros,,2015,NOYAREY,38281.0,Grenoble-Alpes-Métropole,10.0,2024-01-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
31099617800474,31099617-00474,CIBLEX FRANCE,HAYS DX 046124P ex FRANCE PARTNER,5229A,Services aux entreprises,Transport de marchandises,,1994,SAINT MARTIN LE VINOUX,38423.0,Grenoble-Alpes-Métropole,10.0,2024-01-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
81975742800027,81975742-00027,CM DUPON,,7112B,Services aux entreprises,"Ingénierie, architecture, analyses techniques",,,PONTCHARRA,38314.0,CC Le Grésivaudan,10.0,2020-06-01 00:00:00,1.0,1.0,Montagne,0.0,0.0,,0.0,,0.0,,0.0,
82493150500039,82493150-00039,CMS ELECTRONIC SERVICES,,2612Z,Industrie,Composants et cartes électroniques,,,MOIRANS,38239.0,CA du Pays Voironnais,10.0,2020-06-01 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Microélectronique & Nanotechnologies,0.0,
34011522900023,34011522-00023,COFFRAGE PLUS,COFFRAGE PLUS,4663Z,Services aux entreprises,Commerce de gros,,1989,SAINT EGREVE,38382.0,Grenoble-Alpes-Métropole,10.0,2020-06-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
51292078600021,51292078-00021,COFIM INDUSTRIE,COFIM INDUSTRIE ex COFIM TOOLS ex COFIM CONCEPTION FAB. 33802339300022 -,2562B,Industrie,"Métallurgie, travail des métaux, usinage",,1987,VOIRON,38563.0,CA du Pays Voironnais,10.0,,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
34975207100036,34975207-00036,COM6,COM6 ex CIS INFORMATIQUE,6202A,Services aux entreprises,"Informatique : ESN, logiciels, Data",COM6,1990,SEYSSINET PARISET,38485.0,Grenoble-Alpes-Métropole,10.0,2020-06-01 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
34014874100044,34014874-00044,COMPAGNIE FIDUCIAIRE GRESIVAUDAN,COMPAGNIE FIDUCIAIRE,6920Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,1993,CROLLES,38140.0,CC Le Grésivaudan,10.0,2020-06-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
42378128500022,42378128-00022,COMPTOIR FROMENT,COMPTOIR FROMENT,7010Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,2008,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,10.0,2020-06-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
33321078900132,33321078-00132,CRISTAL HYGIENE,,4644Z,Services aux entreprises,Commerce de gros,,,SASSENAGE,38474.0,Grenoble-Alpes-Métropole,10.0,2024-01-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
42293000800012,42293000-00012,CSTG DEVELOPPEMENT,CSTG DEVELOPPEMENT,2511Z,Industrie,"Métallurgie, travail des métaux, usinage",,2000,NOYAREY,38281.0,Grenoble-Alpes-Métropole,10.0,2024-01-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
49846619200024,49846619-00024,DED PRODUCTION,DED PRODUCTION ex Découpage Emboutissage 043735S ex Fabre,2550B,Industrie,"Métallurgie, travail des métaux, usinage",,1969,SAINT MARTIN D'HERES,38421.0,Grenoble-Alpes-Métropole,10.0,2020-06-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
57202804100455,57202804-00455,DELOITTE & ASSOCIES,DELOITTE ET ASSOCIES,6920Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,2008,MEYLAN,38229.0,Grenoble-Alpes-Métropole,10.0,,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
85219896900028,85219896-00028,DISTRIHART,,4649Z,Services aux entreprises,Commerce de gros,FRANPRIX,,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,10.0,2020-06-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
88257930300018,88257930-00018,DREVON TECHNOLOGIE,,2562B,Industrie,"Métallurgie, travail des métaux, usinage",,2020,SAINT ETIENNE DE SAINT GEOIRS,38384.0,CC Bièvre Isère,10.0,,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
32156133400335,32156133-00335,E.C.T.R.A (1/5),ECTRA,,,,,1981,ST MARTIN D HERES,38421.0,Grenoble-Alpes-Métropole,13.0,2024-12-31 00:00:00,1.0,,,0.0,,,,,1.0,Microélectronique & Nanotechnologies,,
44347679100027,44347679-00027,ECOSI expertise comptable conseil,ECOSI,6920Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,2010,MEYLAN,38229.0,Grenoble-Alpes-Métropole,10.0,2023-01-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
51269713700028,51269713-00028,ECPB PIL'TOP,ECPB Pil'Top 048388A ex CPBA  CONCEPTS PREFABRICATION POUR LE BATIMENT  filiale SFT,4674B,Services aux entreprises,Commerce de gros,,1995,VOIRON,38563.0,CA du Pays Voironnais,10.0,,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
'07350236100022,0735023-00022,EIMO,EIMO   +19,4399B,Construction,"Construction (maçonnerie, charpente, montage de structures métalliques)",,1974,DOMENE,38150.0,Grenoble-Alpes-Métropole,10.0,,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
41306500400066,41306500-00066,ELEC ISERE,ELEC ISERE,4669A,Services aux entreprises,Commerce de gros,,2016,SEYSSINS,38486.0,Grenoble-Alpes-Métropole,10.0,2020-06-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
48091607100016,48091607-00016,EOS,EOS,6420Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,2004,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,10.0,2020-06-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
39798781900034,39798781-00034,EPRI 2+2,EPRI 2+2,7112B,Services aux entreprises,"Ingénierie, architecture, analyses techniques",,1995,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,10.0,,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
35268037500016,35268037-00016,ETS NETON ET CIE,NETON ET CIE ex 32961,4674A,Services aux entreprises,Commerce de gros,,1969,VOIRON,38563.0,CA du Pays Voironnais,10.0,,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
39412586800015,39412586-00015,FAI PRODUCTION,FONDERIE ET AFFINAGE DE L'ISERE F.A.I.,2454Z,Industrie,"Métallurgie, travail des métaux, usinage",,1969,DOMENE,38150.0,Grenoble-Alpes-Métropole,10.0,2024-01-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
52503152201075,52503152-01075,FIDAL,FIDAL ex FIDUCIAIRE JURIDIQUE,6910Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,1969,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,10.0,,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
95551002901021,95551002-01021,FIDUCIAL BUREAUTIQUE,FIDUCIAL BUREAUTIQUE,4649Z,Services aux entreprises,Commerce de gros,BRUN-PASSOT-SACI-EDIMCO,2012,VOIRON,38563.0,CA du Pays Voironnais,10.0,,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
53386338700023,53386338-00023,FITNESSBOUTIQUE PARTNERS,,7740Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,VOIRON,38563.0,CA du Pays Voironnais,10.0,2024-01-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
40989344300153,40989344-00153,FIVES MACHINING,FIVES MACHINING,2841Z,Industrie,"Machines et équipements (fabrication, installation, réparation)",,2016,FONTAINE,38169.0,Grenoble-Alpes-Métropole,10.0,2020-06-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
53084118800077,53084118-00077,FONCTION : SUPPORT,FONCTION SUPPORT,7022Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,2012,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,10.0,2022-05-12 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
49163129700026,49163129-00026,FRANCE STRUCTURE ACIER,FRANCE STRUCTURE ACIER,2511Z,Industrie,"Métallurgie, travail des métaux, usinage",,2013,VIRIVILLE,38561.0,CC Bièvre Isère,10.0,2020-06-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
34805895900050,34805895-00050,GACHET BETON,,2363Z,Industrie,"Matériaux de construction (verre, ciment, béton, pierre)",,,LA COTE-SAINT-ANDRE,,NORD-ISERE,10.0,2024-01-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
31533401101368,31533401-01368,GENERAL LOGISTICS SYSTEMS FRANCE,GENERAL LOGISTICS SYSTEMS France - GLS - EXTAND,5229B,Services aux entreprises,Transport de marchandises,SPECIAL COURSES,1997,MOIRANS,38239.0,CA du Pays Voironnais,10.0,2020-06-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
37842447700081,37842447-00081,GEOCONCEPT,GEOCONCEPT ex OPTI-TIME ex MAGELLAN INGENIERIE 049337G,5829C,Services aux entreprises,"Informatique : ESN, logiciels, Data",,1995,FONTAINE,38169.0,Grenoble-Alpes-Métropole,10.0,2020-06-01 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
42861673400185,42861673-00185,GRENKE LOCATION,GRENKE LOCATION,7733Z,Services aux entreprises,Autres services aux entreprises,,2012,BERNIN,38039.0,CC Le Grésivaudan,10.0,2024-01-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
82907130700013,82907130-00013,GRISA CHAUDRONNERIE,,2511Z,Industrie,"Métallurgie, travail des métaux, usinage",,,VOREPPE,38565.0,CA du Pays Voironnais,10.0,2024-01-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
50832988500042,50832988-00042,GROUPE EUROSPORTS DIFFUSION,EUROSPORTS DIFFUSION 162809W ex 032007V ex OLIVIER SPORTS,4690Z,Services aux entreprises,Commerce de gros,,1983,SAINT JEAN DE MOIRANS,38400.0,CA du Pays Voironnais,10.0,2020-06-01 00:00:00,1.0,1.0,Sport,0.0,0.0,,0.0,,0.0,,0.0,
84345488500016,84345488-00016,HL SERVICES,,8211Z,Services aux entreprises,Autres services aux entreprises,,,LA FRETTE,38174.0,CC Bièvre Isère,10.0,2024-01-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
80965225800025,80965225-00025,IDOSENS,IDOSENS,4651Z,Services aux entreprises,Commerce de gros,,2015,MEYLAN,38229.0,Grenoble-Alpes-Métropole,10.0,2024-12-31 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Microélectronique & Nanotechnologies,0.0,
38870057700025,38870057-00025,IMPACT ENVIRONNEMENT SERVICES,IMPACT ENVIRONNEMENT SERVICES,3812Z,Services marchands à la population,"Déchets (collecte, traitement, élimination, récupération)",IES,1994,DOMENE,38150.0,Grenoble-Alpes-Métropole,10.0,2024-01-01 00:00:00,1.0,0.0,,1.0,0.0,,0.0,,0.0,,0.0,
41318375700041,41318375-00041,INNOVATION CREATION ARCHITECTURE,INNOVATION CREATION ET ARCHITECTURE,7111Z,Services aux entreprises,"Ingénierie, architecture, analyses techniques",,1998,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,10.0,,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
80863128700048,80863128-00048,INVENTHYS,,6201Z,Services aux entreprises,"Informatique : ESN, logiciels, Data",,,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,10.0,2024-02-23 00:00:00,2.0,0.0,,0.0,1.0,Ingénierie et services,0.0,,1.0,Informatique & Logiciels,0.0,
30374399100026,30374399-00026,ISERE VIANDES ET SALAISONS,ISERE VIANDES SALAISONS,1011Z,Industrie,Industries agroalimentaires,,1974,SILLANS,38490.0,CC Bièvre Isère,10.0,2024-01-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
44046525000023,44046525-00023,ISIS-INTELLIGENT SURGICAL,ISIS INTELLIGENT SURGICAL - Intelligent Surgical Instruments & Systems,2660Z,Industrie,"Matériel médical, instruments scientifiques et appareils de mesure",ISIS,2003,SAINT ISMIER,38397.0,CC Le Grésivaudan,10.0,2024-01-01 00:00:00,2.0,0.0,,0.0,1.0,Equipement médical et instrumentation,0.0,,1.0,Informatique & Logiciels,0.0,
34311312200026,34311312-00026,ISOLANTS DU SUD-EST,ISOLANTS DU SUD EST,4669A,Services aux entreprises,Commerce de gros,ISOTAC,2009,SEYSSINET PARISET,38485.0,Grenoble-Alpes-Métropole,10.0,2024-01-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
71200264100173,71200264-00173,ISS LOGISTIQUE ET PRODUCTION,TMG - TECHNIQUE METHODE,8299Z,Services aux entreprises,Autres services aux entreprises,,1996,JARRIE,38200.0,Grenoble-Alpes-Métropole,10.0,2024-01-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
44281200400020,44281200-00020,JEF 38,JEF 38,1624Z,Industrie,Bois Papier Carton,,2002,CHAMP SUR DRAC,38071.0,Grenoble-Alpes-Métropole,10.0,2024-01-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
49846265400027,49846265-00027,JFA,JFA,7010Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",J.F.A & SOPRIM,2010,SAINT MARTIN D'HERES,38421.0,Grenoble-Alpes-Métropole,10.0,2020-06-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
34071205800031,34071205-00031,LA RAVIOLE DU DAUPHIN,,1073Z,Industrie,Industries agroalimentaires,,,CHATTE,38095.0,CC Saint-Marcellin Vercors Isère Communauté,10.0,2024-01-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
38062765300047,38062765-00047,LABORATOIRE DEVA,,1089Z,Industrie,Industries agroalimentaires,DEVA LES EMOTIONS,,VILLARD DE LANS,38548.0,CC du Massif du Vercors,10.0,2024-01-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
42103550200028,42103550-00028,LAFFOND LOCATION,LAFFOND LOCATION,4941C,Services aux entreprises,Transport de marchandises,,1999,SAINT QUENTIN SUR ISERE,38450.0,CC Saint-Marcellin Vercors Isère Communauté,10.0,2024-01-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
85389942500013,85389942-00013,LAPORTE-DELACOUR-THIBOUT-BAUTHIER-YECHICHIAN- BY LDT,,6910Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,10.0,2020-06-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
38097769400047,38097769-00047,LBO EXPERTS,LBO EXPERTS,6920Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,2005,COUBLEVIE,38133.0,CA du Pays Voironnais,10.0,2024-01-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
77950777100029,77950777-00029,LE CHARTROUSIN,CHARTROUSIN (Le) Fromagerie ex  BERRUYER - FROMAGERIES DU VERCORS,1051C,Industrie,Industries agroalimentaires,,1969,SAINT CHRISTOPHE SUR GUI,38376.0,CC Coeur de Chartreuse,10.0,2020-06-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
81275989200027,81275989-00027,LEESI MARKETING,LEESI,6201Z,Services aux entreprises,"Informatique : ESN, logiciels, Data",,2015,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,10.0,2022-05-20 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
'05750410200021,0575041-00021,LES EDITIONS ANDRE,EDITIONS ANDRE Cartes Postales absorbe Fleury en 2000,4649Z,Services aux entreprises,Commerce de gros,,1969,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,10.0,2020-06-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
49499258900056,49499258-00056,LIVE SESSION,,5829C,Services aux entreprises,"Informatique : ESN, logiciels, Data",,,CROLLES,38140.0,CC Le Grésivaudan,10.0,2020-06-01 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
39331355600028,39331355-00028,LOGITRADE,LOGITRADE,4619A,Services aux entreprises,Commerce de gros,ACHATS SERVICES INDUSTRIE,2010,FONTAINE,38169.0,Grenoble-Alpes-Métropole,10.0,2024-01-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
81892302100021,81892302-00021,MAPE RGA,,2841Z,Industrie,"Machines et équipements (fabrication, installation, réparation)",,,SAINT EGREVE,38382.0,Grenoble-Alpes-Métropole,10.0,2024-01-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
72204522600171,72204522-00171,MB ELECTRONIQUE,MB ELECTRONIQUE,4652Z,Services aux entreprises,Commerce de gros,,2006,MOIRANS,38239.0,CA du Pays Voironnais,10.0,2020-06-01 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Microélectronique & Nanotechnologies,0.0,
95034952200017,95034952-00017,MECALP,MECAPLAST,2229B,Industrie,Produits en caoutchouc et plastique,,1980,ECHIROLLES,38151.0,Grenoble-Alpes-Métropole,10.0,2024-01-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
